;id;Lat;Lng;
08:36:11.698205;358;45.74487145267063;-111.43011139365781;IERS2010
08:36:27.391887;359;46.20655353314164;-110.19991212037552;IERS2010
08:36:43.095454;360;46.6535707699523;-108.94740666042351;IERS2010
08:36:58.803032;361;47.08514780772142;-107.67340435483747;IERS2010
08:37:14.520845;362;47.50125127757901;-106.3765757107885;IERS2010
08:37:30.245330;363;47.9008805778794;-105.05860363640087;IERS2010
08:37:45.965499;364;48.283564357096765;-103.7197252044796;IERS2010
08:38:01.654526;365;48.64823513108089;-102.36255554036549;IERS2010
08:38:17.224514;366;48.992431459122066;-100.99616348691269;IERS2010
08:38:32.928105;367;49.32134348520008;-99.59854074403113;IERS2010
08:38:48.614294;368;49.63117810798679;-98.18340563129959;IERS2010
08:39:04.304926;369;49.921912917826155;-96.7496761236998;IERS2010
08:39:20.013530;370;50.19335869673869;-95.2967382124827;IERS2010
08:39:35.704682;371;50.44448712364839;-93.82878112557054;IERS2010
08:39:51.409285;372;50.67534707239852;-92.34433105378496;IERS2010
08:40:07.094704;373;50.885278965702256;-90.8463770926838;IERS2010
08:40:22.795522;374;51.07419202468736;-89.33436247840473;IERS2010
08:40:38.513924;375;51.24193258437886;-87.80768532469774;IERS2010
08:40:54.221956;376;51.38773059689171;-86.27196051940712;IERS2010
08:41:09.940716;377;51.51168085354989;-84.7249393963376;IERS2010
08:41:25.639784;378;51.61323806730322;-83.17234809385302;IERS2010
08:41:41.335270;379;51.6923993102237;-81.61407473155455;IERS2010
08:41:57.053178;380;51.74915394540944;-80.04832592748468;IERS2010
08:42:12.734732;381;51.783202813646405;-78.48250894608353;IERS2010
08:42:28.428643;382;51.79462367338812;-76.91423413563336;IERS2010
08:42:44.120714;383;51.78337336980923;-75.34603016489626;IERS2010
08:42:59.833879;384;51.749419291536164;-73.77758580888012;IERS2010
08:43:15.523202;385;51.69291993308756;-72.21464636034543;IERS2010
08:43:31.218037;386;51.61393523513329;-70.6564083461117;IERS2010
08:43:46.903964;387;51.51264302420781;-69.10504278233321;IERS2010
08:44:02.587674;388;51.38920614471703;-67.56166021969645;IERS2010
08:44:18.274744;389;51.24379854738365;-66.02730205110376;IERS2010
08:44:33.966738;390;51.076663419272236;-64.50345575519314;IERS2010
08:44:49.658699;391;50.88815898163758;-62.99212158500789;IERS2010
08:45:05.348719;392;50.678465897297386;-61.49353530791485;IERS2010
08:45:21.034734;393;50.448134686989505;-60.010326811243935;IERS2010
08:45:36.722647;394;50.1973684379688;-58.54244126548515;IERS2010
08:45:52.406221;395;49.926689391871506;-57.09161842717627;IERS2010
08:46:08.098447;396;49.636322263858986;-55.657766596172856;IERS2010
08:46:23.774888;397;49.32695829580146;-54.242957659075245;IERS2010
08:46:39.460065;398;48.9988497399711;-52.84696030078511;IERS2010
08:46:55.135541;399;48.652629113732424;-51.471100369639004;IERS2010
08:47:10.804832;400;48.2887577905466;-50.11578374300351;IERS2010
08:47:26.508363;401;47.906641209922014;-48.77773628277866;IERS2010
08:47:42.199549;402;47.50802633743904;-47.46192167450935;IERS2010
08:47:57.884416;403;47.09321724171174;-46.167852882658416;IERS2010
08:48:13.567016;404;46.66255129609628;-44.895207155048155;IERS2010
08:48:29.272017;405;46.215827966024214;-43.64221845158286;IERS2010
08:48:44.945739;406;45.75505686230724;-42.41317266422127;IERS2010
08:49:00.654421;407;45.278896086546354;-41.20320163589545;IERS2010
08:49:16.330289;408;44.78948017450877;-40.01649480929075;IERS2010
08:49:32.024918;409;44.286079166231005;-38.84997385446176;IERS2010
08:49:47.674486;410;43.77105759620665;-37.70773804660709;IERS2010
08:50:03.324380;411;43.24345988174073;-36.58625025504959;IERS2010
08:50:18.993394;412;42.70307914066321;-35.4839680861269;IERS2010
08:50:34.647813;413;42.15145556319303;-34.40288917041058;IERS2010
08:50:50.301105;414;41.58858103768387;-33.341794461999875;IERS2010
08:51:05.967131;415;41.01434554504936;-32.2994044630644;IERS2010
08:51:21.651401;416;40.42904706505121;-31.27526879387279;IERS2010
08:51:37.333824;417;39.83339048523422;-30.26962329914573;IERS2010
08:51:52.978790;418;39.22955173006337;-29.284980216802367;IERS2010
08:52:08.665052;419;38.614741959143956;-28.315775240317297;IERS2010
08:52:24.313445;420;37.99238038806829;-27.366422155314908;IERS2010
08:52:39.974352;421;37.36084675241133;-26.43341353328034;IERS2010
08:52:55.624938;422;36.72138545568079;-25.517660905822915;IERS2010
08:53:11.327457;423;36.07173878571211;-24.615133525645554;IERS2010
08:53:26.978879;424;35.416658118440914;-23.73154136922628;IERS2010
08:53:42.645878;425;34.75317057659946;-22.86193725659815;IERS2010
08:53:58.181731;426;34.08834768857999;-22.014503772955344;IERS2010
08:54:13.709361;427;33.41712975684822;-21.181676383740605;IERS2010
08:54:29.240740;428;32.73932481763931;-20.362442016173393;IERS2010
08:54:44.770615;429;32.05552917944233;-19.556776287929562;IERS2010
08:55:00.331230;430;31.364204955469514;-18.762206280798882;IERS2010
08:55:15.891994;431;30.666938452346514;-17.97992970635883;IERS2010
08:55:31.534725;432;29.96063539002603;-17.205938561613305;IERS2010
08:55:47.204982;433;29.248087103123588;-16.44279246059975;IERS2010
08:56:02.853085;434;28.53067759164394;-15.691345718636626;IERS2010
08:56:18.511433;435;27.808230752278245;-14.950776770611709;IERS2010
08:56:34.156046;436;27.081730649277905;-14.221464976301199;IERS2010
08:56:49.805372;437;26.350484969967198;-13.502108885515929;IERS2010
08:57:05.460077;438;25.614656326251676;-12.792307706932124;IERS2010
08:57:21.107755;439;24.875030239583747;-12.09225863132225;IERS2010
08:57:36.769859;440;24.130964644424818;-11.400815215953093;IERS2010
08:57:52.428051;441;23.382902508895594;-10.717879524395103;IERS2010
08:58:08.064310;442;22.632675545562556;-10.044582956472574;IERS2010
08:58:23.708999;443;21.878412390738923;-9.378729702137129;IERS2010
08:58:39.383608;444;21.119213527434326;-8.719089822498288;IERS2010
08:58:55.051840;445;20.357368262065783;-8.067204157819601;IERS2010
08:59:10.677378;446;19.594647305878873;-7.424079171172383;IERS2010
08:59:26.314101;447;18.828542592105073;-6.787125897151848;IERS2010
08:59:41.974578;448;18.05877819428629;-6.155706854873499;IERS2010
08:59:57.641822;449;17.2857185783154;-5.529723876249543;IERS2010
09:00:13.293848;450;16.511217542045937;-4.910259305344527;IERS2010
09:00:28.937415;451;15.734965188424468;-4.296638204883624;IERS2010
09:00:44.498412;452;14.960403696478718;-3.6911291326837956;IERS2010
09:00:59.984867;453;14.187708926581974;-3.0933909035945732;IERS2010
09:01:15.533924;454;13.40999368801583;-2.497715818951402;IERS2010
09:01:31.050873;455;12.632133981348678;-1.9074931177516594;IERS2010
09:01:46.555124;456;11.853478357457075;-1.3218468164546622;IERS2010
09:02:02.075374;457;11.072080184869467;-0.7389670196728417;IERS2010
09:02:17.590884;458;10.289696527191571;-0.15982811722587897;IERS2010
09:02:33.109410;459;9.505851412229957;0.41626282777241064;IERS2010
09:02:48.627510;460;8.720823731901005;0.9894329276239712;IERS2010
09:03:04.155086;461;7.934243815333132;1.5602778119384424;IERS2010
09:03:19.658123;462;7.148091134169025;2.1276909860579236;IERS2010
09:03:35.176600;463;6.359875206730694;2.693791823214865;IERS2010
09:03:50.687790;464;5.571375845702057;3.2576152769675466;IERS2010
09:04:06.211612;465;4.781676706183075;3.8201306908748682;IERS2010
09:04:21.739762;466;3.9911116292760647;4.381408816790057;IERS2010
09:04:37.266552;467;3.200320803330824;4.941304598881464;IERS2010
09:04:52.761500;468;2.4102780109008983;5.499439444596442;IERS2010
09:05:08.269733;469;1.6196396673704663;6.057069578889799;IERS2010
09:05:23.780181;470;0.8286406664744027;6.614332532770008;IERS2010
09:05:39.309100;471;0.03658453387869299;7.172021680024793;IERS2010
09:05:54.870278;472;-0.7570987710068872;7.730841937177861;IERS2010
09:06:10.394856;473;-1.5488246753091104;8.288573885648834;IERS2010
09:06:25.953579;474;-2.3420828985783384;8.847981381388115;IERS2010
09:06:41.488825;475;-3.133854619971659;9.407241927296576;IERS2010
09:06:57.044804;476;-3.9262846012796038;9.96817766315599;IERS2010
09:07:12.576376;477;-4.716963763343502;10.529390995631893;IERS2010
09:07:28.128262;478;-5.508090612802392;11.09275226300807;IERS2010
09:07:43.646634;479;-6.29681090518137;11.656538252855054;IERS2010
09:07:59.156417;480;-7.084297556672282;12.221892074150338;IERS2010
09:08:14.670181;481;-7.871108570271647;12.789529487822042;IERS2010
09:08:30.198268;482;-8.657631729232602;13.360055249066486;IERS2010
09:08:45.741471;483;-9.443807737711577;13.933759698901195;IERS2010
09:09:01.282139;484;-10.22864744937823;14.510254256245078;IERS2010
09:09:16.815709;485;-11.011797496410512;15.08960922459498;IERS2010
09:09:32.368007;486;-11.79446890142364;15.673064085824286;IERS2010
09:09:47.936686;487;-12.576401979389814;16.26078567499821;IERS2010
09:10:03.435512;488;-13.353567625256971;16.850073362872006;IERS2010
09:10:18.973745;489;-14.13019098392972;17.44446745386089;IERS2010
09:10:34.519933;490;-14.905483703450521;18.04374613070197;IERS2010
09:10:50.063154;491;-15.679047930476159;18.647981846495334;IERS2010
09:11:05.616772;492;-16.45075746383461;19.257461416550438;IERS2010
09:11:21.161106;493;-17.21987341872518;19.871987137126084;IERS2010
09:11:36.694799;494;-17.985925888254854;20.491564023565644;IERS2010
09:11:52.228943;495;-18.749283111765685;21.11688042171309;IERS2010
09:12:07.764672;496;-19.51052396883419;21.748829222492468;IERS2010
09:12:23.323813;497;-20.26989290658614;22.38806201080422;IERS2010
09:12:38.860577;498;-21.025271657945666;23.033228042600385;IERS2010
09:12:54.496685;499;-21.78235605961123;23.689712958046663;IERS2010
